date,medicine_id,medicine_name,category,sales,price,base_criticality,day_of_week,month,year,is_weekend,season,season_name,current_stock,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30
2025-04-16,MED007,Ciprofloxacine 500mg,Antibiotique,83,4000,8,2,4,2025,0,0,dry,2413,66.0,41.0,60.0,68.0,64.0,65.57142857142857,62.07142857142857,64.5
2025-04-16,MED008,Quinine 300mg,Antipaludéen,20,5000,9,2,4,2025,0,0,dry,681,18.0,8.0,22.0,26.0,23.0,15.571428571428571,15.357142857142858,15.933333333333334
2025-04-16,MED009,ORS + Zinc,Réhydratation,34,800,8,2,4,2025,0,0,dry,804,28.0,14.0,34.0,40.0,28.0,26.428571428571427,26.071428571428573,25.633333333333333
2025-04-16,MED010,Ceftriaxone 1g,Antibiotique,38,6000,9,2,4,2025,0,0,dry,748,63.0,21.0,47.0,39.0,51.0,35.714285714285715,37.857142857142854,39.03333333333333
2025-04-16,MED011,Vaccin Méningite,Vaccin,59,8000,10,2,4,2025,0,0,dry,2429,59.0,29.0,43.0,49.0,62.0,43.42857142857143,40.714285714285715,43.4
2025-04-16,MED012,Moustiquaire imprégnée,Prévention,15,3000,8,2,4,2025,0,0,dry,301,17.0,7.0,12.0,20.0,14.0,12.857142857142858,12.571428571428571,12.133333333333333
2025-04-16,MED013,Cétirizine 10mg,Antiallergique,68,1200,5,2,4,2025,0,0,dry,2718,65.0,31.0,49.0,67.0,48.0,52.0,48.57142857142857,49.266666666666666
2025-04-16,MED014,Oméprazole 20mg,Gastrique,63,2500,6,2,4,2025,0,0,dry,2091,57.0,30.0,38.0,64.0,39.0,43.142857142857146,41.357142857142854,43.03333333333333
2025-04-16,MED015,Salbutamol inhalateur,Respiratoire,56,4500,7,2,4,2025,0,0,dry,865,51.0,25.0,47.0,37.0,33.0,38.0,37.857142857142854,36.733333333333334
2025-04-17,MED001,Paracétamol 500mg,Antalgique,61,1500,9,3,4,2025,0,0,dry,1084,74.0,106.0,103.0,69.0,119.0,72.71428571428571,78.14285714285714,78.9
2025-04-17,MED002,Amoxicilline 500mg,Antibiotique,127,3500,8,3,4,2025,0,0,dry,2170,141.0,133.0,145.0,124.0,162.0,108.0,112.64285714285714,116.8
2025-04-17,MED003,Arthéméther 20mg,Antipaludéen,47,2500,10,3,4,2025,0,0,dry,1371,70.0,49.0,61.0,36.0,65.0,49.42857142857143,51.57142857142857,48.6
2025-04-17,MED004,SRO (Sel Réhydratation),Réhydratation,18,500,9,3,4,2025,0,0,dry,740,24.0,28.0,15.0,27.0,19.0,19.428571428571427,19.714285714285715,20.333333333333332
2025-04-17,MED005,Métronidazole 250mg,Antiparasitaire,16,2000,7,3,4,2025,0,0,dry,409,30.0,24.0,22.0,23.0,34.0,21.285714285714285,22.357142857142858,21.9
2025-04-17,MED006,Ibuprofène 400mg,Anti-inflammatoire,58,1800,6,3,4,2025,0,0,dry,922,59.0,52.0,43.0,37.0,52.0,50.0,50.357142857142854,49.93333333333333
2025-04-17,MED007,Ciprofloxacine 500mg,Antibiotique,69,4000,8,3,4,2025,0,0,dry,2724,83.0,105.0,79.0,53.0,65.0,64.14285714285714,63.214285714285715,64.63333333333334
2025-04-17,MED008,Quinine 300mg,Antipaludéen,20,5000,9,3,4,2025,0,0,dry,825,20.0,16.0,18.0,13.0,23.0,15.857142857142858,15.857142857142858,15.833333333333334
2025-04-17,MED009,ORS + Zinc,Réhydratation,21,800,8,3,4,2025,0,0,dry,684,34.0,35.0,30.0,21.0,31.0,25.142857142857142,26.071428571428573,25.3
2025-04-17,MED010,Ceftriaxone 1g,Antibiotique,28,6000,9,3,4,2025,0,0,dry,636,38.0,34.0,43.0,30.0,46.0,33.57142857142857,37.714285714285715,38.43333333333333
2025-04-17,MED011,Vaccin Méningite,Vaccin,31,8000,10,3,4,2025,0,0,dry,758,59.0,69.0,34.0,29.0,63.0,43.0,40.857142857142854,42.333333333333336
2025-04-17,MED012,Moustiquaire imprégnée,Prévention,15,3000,8,3,4,2025,0,0,dry,381,15.0,15.0,14.0,9.0,17.0,13.0,13.0,12.066666666666666
2025-04-17,MED013,Cétirizine 10mg,Antiallergique,47,1200,5,3,4,2025,0,0,dry,1316,68.0,66.0,53.0,53.0,61.0,51.142857142857146,48.142857142857146,48.8
2025-04-17,MED014,Oméprazole 20mg,Gastrique,39,2500,6,3,4,2025,0,0,dry,1719,63.0,53.0,42.0,30.0,63.0,42.714285714285715,42.0,42.233333333333334
2025-04-17,MED015,Salbutamol inhalateur,Respiratoire,31,4500,7,3,4,2025,0,0,dry,1048,56.0,52.0,25.0,41.0,40.0,38.857142857142854,37.142857142857146,36.43333333333333
2025-04-18,MED001,Paracétamol 500mg,Antalgique,76,1500,9,4,4,2025,0,0,dry,1279,61.0,116.0,61.0,83.0,106.0,74.85714285714286,77.64285714285714,77.9
2025-04-18,MED002,Amoxicilline 500mg,Antibiotique,112,3500,8,4,4,2025,0,0,dry,4412,127.0,128.0,96.0,131.0,151.0,110.28571428571429,111.28571428571429,115.5
2025-04-18,MED003,Arthéméther 20mg,Antipaludéen,36,2500,10,4,4,2025,0,0,dry,615,47.0,72.0,61.0,58.0,55.0,45.857142857142854,50.0,47.96666666666667
2025-04-18,MED004,SRO (Sel Réhydratation),Réhydratation,16,500,9,4,4,2025,0,0,dry,606,18.0,28.0,14.0,19.0,35.0,19.714285714285715,19.5,19.7
2025-04-18,MED005,Métronidazole 250mg,Antiparasitaire,23,2000,7,4,4,2025,0,0,dry,734,16.0,32.0,16.0,24.0,24.0,22.285714285714285,22.285714285714285,21.866666666666667
2025-04-18,MED006,Ibuprofène 400mg,Anti-inflammatoire,49,1800,6,4,4,2025,0,0,dry,2040,58.0,77.0,37.0,64.0,65.0,51.714285714285715,49.285714285714285,49.4
2025-04-18,MED007,Ciprofloxacine 500mg,Antibiotique,73,4000,8,4,4,2025,0,0,dry,2873,69.0,66.0,51.0,57.0,83.0,67.28571428571429,64.35714285714286,64.3
2025-04-18,MED008,Quinine 300mg,Antipaludéen,19,5000,9,4,4,2025,0,0,dry,651,20.0,18.0,19.0,13.0,22.0,15.857142857142858,16.285714285714285,15.733333333333333
2025-04-18,MED009,ORS + Zinc,Réhydratation,23,800,8,4,4,2025,0,0,dry,941,21.0,28.0,29.0,27.0,31.0,24.285714285714285,25.785714285714285,25.033333333333335
2025-04-18,MED010,Ceftriaxone 1g,Antibiotique,47,6000,9,4,4,2025,0,0,dry,738,28.0,63.0,35.0,43.0,61.0,35.285714285714285,38.0,37.96666666666667
2025-04-18,MED011,Vaccin Méningite,Vaccin,30,8000,10,4,4,2025,0,0,dry,1312,31.0,59.0,31.0,35.0,48.0,42.857142857142854,40.5,41.733333333333334
2025-04-18,MED012,Moustiquaire imprégnée,Prévention,10,3000,8,4,4,2025,0,0,dry,412,15.0,17.0,13.0,13.0,13.0,12.571428571428571,12.785714285714286,11.966666666666667
2025-04-18,MED013,Cétirizine 10mg,Antiallergique,42,1200,5,4,4,2025,0,0,dry,780,47.0,65.0,53.0,55.0,59.0,49.57142857142857,47.214285714285715,48.233333333333334
2025-04-18,MED014,Oméprazole 20mg,Gastrique,29,2500,6,4,4,2025,0,0,dry,571,39.0,57.0,37.0,51.0,42.0,41.57142857142857,40.42857142857143,41.8
2025-04-18,MED015,Salbutamol inhalateur,Respiratoire,30,4500,7,4,4,2025,0,0,dry,889,31.0,51.0,36.0,44.0,57.0,38.0,36.142857142857146,35.53333333333333
2025-04-19,MED001,Paracétamol 500mg,Antalgique,53,1500,9,5,4,2025,1,0,dry,2363,76.0,74.0,57.0,59.0,88.0,74.28571428571429,77.21428571428571,76.73333333333333
2025-04-19,MED002,Amoxicilline 500mg,Antibiotique,65,3500,8,5,4,2025,1,0,dry,1985,112.0,141.0,58.0,87.0,118.0,111.28571428571429,109.71428571428571,113.73333333333333
2025-04-19,MED003,Arthéméther 20mg,Antipaludéen,29,2500,10,5,4,2025,1,0,dry,904,36.0,70.0,24.0,33.0,52.0,46.57142857142857,49.714285714285715,47.2
2025-04-19,MED004,SRO (Sel Réhydratation),Réhydratation,12,500,9,5,4,2025,1,0,dry,183,16.0,24.0,15.0,11.0,20.0,19.285714285714285,19.571428571428573,19.433333333333334
2025-04-19,MED005,Métronidazole 250mg,Antiparasitaire,8,2000,7,5,4,2025,1,0,dry,143,23.0,30.0,16.0,11.0,18.0,21.142857142857142,22.071428571428573,21.533333333333335
2025-04-19,MED006,Ibuprofène 400mg,Anti-inflammatoire,22,1800,6,5,4,2025,1,0,dry,795,49.0,59.0,35.0,35.0,40.0,49.857142857142854,48.357142857142854,48.8
2025-04-19,MED007,Ciprofloxacine 500mg,Antibiotique,31,4000,8,5,4,2025,1,0,dry,1297,73.0,83.0,34.0,33.0,63.0,66.85714285714286,64.21428571428571,63.233333333333334
2025-04-19,MED008,Quinine 300mg,Antipaludéen,12,5000,9,5,4,2025,1,0,dry,531,19.0,20.0,10.0,10.0,15.0,16.142857142857142,16.428571428571427,15.633333333333333
2025-04-19,MED009,ORS + Zinc,Réhydratation,18,800,8,5,4,2025,1,0,dry,416,23.0,34.0,15.0,12.0,29.0,24.714285714285715,26.214285714285715,24.666666666666668
2025-04-19,MED010,Ceftriaxone 1g,Antibiotique,22,6000,9,5,4,2025,1,0,dry,445,47.0,38.0,16.0,24.0,35.0,36.142857142857146,37.857142857142854,37.53333333333333
2025-04-19,MED011,Vaccin Méningite,Vaccin,29,8000,10,5,4,2025,1,0,dry,1207,30.0,59.0,23.0,20.0,50.0,43.714285714285715,41.142857142857146,41.03333333333333
2025-04-19,MED012,Moustiquaire imprégnée,Prévention,9,3000,8,5,4,2025,1,0,dry,252,10.0,15.0,9.0,9.0,11.0,12.571428571428571,12.785714285714286,11.9
2025-04-19,MED013,Cétirizine 10mg,Antiallergique,31,1200,5,5,4,2025,1,0,dry,555,42.0,68.0,28.0,28.0,47.0,50.0,47.42857142857143,47.7
2025-04-19,MED014,Oméprazole 20mg,Gastrique,17,2500,6,5,4,2025,1,0,dry,639,29.0,63.0,20.0,23.0,40.0,41.142857142857146,40.0,41.03333333333333
2025-04-19,MED015,Salbutamol inhalateur,Respiratoire,20,4500,7,5,4,2025,1,0,dry,897,30.0,56.0,21.0,15.0,34.0,37.857142857142854,36.5,35.06666666666667
2025-04-20,MED001,Paracétamol 500mg,Antalgique,36,1500,9,6,4,2025,1,0,dry,1464,53.0,61.0,34.0,45.0,99.0,74.57142857142857,76.57142857142857,74.63333333333334
2025-04-20,MED002,Amoxicilline 500mg,Antibiotique,67,3500,8,6,4,2025,1,0,dry,2667,65.0,127.0,73.0,75.0,138.0,110.42857142857143,109.14285714285714,111.36666666666666
2025-04-20,MED003,Arthéméther 20mg,Antipaludéen,34,2500,10,6,4,2025,1,0,dry,1444,29.0,47.0,23.0,26.0,34.0,48.142857142857146,50.285714285714285,47.2
2025-04-20,MED004,SRO (Sel Réhydratation),Réhydratation,11,500,9,6,4,2025,1,0,dry,478,12.0,18.0,9.0,16.0,15.0,19.571428571428573,19.214285714285715,19.3
2025-04-20,MED005,Métronidazole 250mg,Antiparasitaire,9,2000,7,6,4,2025,1,0,dry,157,8.0,16.0,15.0,12.0,25.0,20.285714285714285,21.857142857142858,21.0
2025-04-20,MED006,Ibuprofène 400mg,Anti-inflammatoire,28,1800,6,6,4,2025,1,0,dry,1115,22.0,58.0,32.0,23.0,42.0,49.285714285714285,48.714285714285715,48.333333333333336
2025-04-20,MED007,Ciprofloxacine 500mg,Antibiotique,37,4000,8,6,4,2025,1,0,dry,1475,31.0,69.0,41.0,32.0,57.0,66.28571428571429,64.57142857142857,62.56666666666667
2025-04-20,MED008,Quinine 300mg,Antipaludéen,10,5000,9,6,4,2025,1,0,dry,212,12.0,20.0,8.0,9.0,14.0,16.428571428571427,16.5,15.5
2025-04-20,MED009,ORS + Zinc,Réhydratation,18,800,8,6,4,2025,1,0,dry,302,18.0,21.0,14.0,16.0,19.0,25.285714285714285,26.357142857142858,24.633333333333333
2025-04-20,MED010,Ceftriaxone 1g,Antibiotique,28,6000,9,6,4,2025,1,0,dry,675,22.0,28.0,21.0,23.0,44.0,37.142857142857146,38.214285714285715,37.0
2025-04-20,MED011,Vaccin Méningite,Vaccin,25,8000,10,6,4,2025,1,0,dry,691,29.0,31.0,29.0,19.0,50.0,43.142857142857146,41.57142857142857,40.2
2025-04-20,MED012,Moustiquaire imprégnée,Prévention,6,3000,8,6,4,2025,1,0,dry,154,9.0,15.0,7.0,9.0,8.0,12.428571428571429,12.571428571428571,11.833333333333334
2025-04-20,MED013,Cétirizine 10mg,Antiallergique,22,1200,5,6,4,2025,1,0,dry,464,31.0,47.0,31.0,23.0,44.0,48.714285714285715,47.357142857142854,46.96666666666667
2025-04-20,MED014,Oméprazole 20mg,Gastrique,19,2500,6,6,4,2025,1,0,dry,563,17.0,39.0,30.0,17.0,49.0,39.57142857142857,40.142857142857146,40.03333333333333
2025-04-20,MED015,Salbutamol inhalateur,Respiratoire,25,4500,7,6,4,2025,1,0,dry,801,20.0,31.0,25.0,21.0,38.0,37.857142857142854,36.785714285714285,34.63333333333333
2025-04-21,MED001,Paracétamol 500mg,Antalgique,128,1500,9,0,4,2025,0,0,dry,4364,36.0,76.0,106.0,92.0,36.0,77.71428571428571,79.14285714285714,77.7
2025-04-21,MED002,Amoxicilline 500mg,Antibiotique,164,3500,8,0,4,2025,0,0,dry,5744,67.0,112.0,133.0,130.0,77.0,114.85714285714286,111.57142857142857,114.26666666666667
2025-04-21,MED003,Arthéméther 20mg,Antipaludéen,60,2500,10,0,4,2025,0,0,dry,2140,34.0,36.0,49.0,70.0,27.0,49.714285714285715,49.57142857142857,48.3
2025-04-21,MED004,SRO (Sel Réhydratation),Réhydratation,20,500,9,0,4,2025,0,0,dry,815,11.0,16.0,28.0,32.0,13.0,18.428571428571427,18.357142857142858,19.533333333333335
2025-04-21,MED005,Métronidazole 250mg,Antiparasitaire,31,2000,7,0,4,2025,0,0,dry,693,9.0,23.0,24.0,29.0,13.0,21.285714285714285,22.0,21.6
2025-04-21,MED006,Ibuprofène 400mg,Anti-inflammatoire,75,1800,6,0,4,2025,0,0,dry,1153,28.0,49.0,52.0,76.0,22.0,52.57142857142857,48.642857142857146,50.1
2025-04-21,MED007,Ciprofloxacine 500mg,Antibiotique,68,4000,8,0,4,2025,0,0,dry,1152,37.0,73.0,105.0,88.0,31.0,61.0,63.142857142857146,63.8
2025-04-21,MED008,Quinine 300mg,Antipaludéen,24,5000,9,0,4,2025,0,0,dry,904,10.0,19.0,16.0,19.0,7.0,17.571428571428573,16.857142857142858,16.066666666666666
2025-04-21,MED009,ORS + Zinc,Réhydratation,37,800,8,0,4,2025,0,0,dry,559,18.0,23.0,35.0,31.0,14.0,25.571428571428573,26.785714285714285,25.4
2025-04-21,MED010,Ceftriaxone 1g,Antibiotique,49,6000,9,0,4,2025,0,0,dry,1771,28.0,47.0,34.0,54.0,16.0,39.285714285714285,37.857142857142854,38.1
2025-04-21,MED011,Vaccin Méningite,Vaccin,43,8000,10,0,4,2025,0,0,dry,1483,25.0,30.0,69.0,54.0,32.0,39.42857142857143,40.785714285714285,40.56666666666667
2025-04-21,MED012,Moustiquaire imprégnée,Prévention,12,3000,8,0,4,2025,0,0,dry,245,6.0,10.0,15.0,17.0,6.0,12.0,12.214285714285714,12.033333333333333
2025-04-21,MED013,Cétirizine 10mg,Antiallergique,58,1200,5,0,4,2025,0,0,dry,2007,22.0,42.0,66.0,50.0,23.0,47.57142857142857,47.92857142857143,48.13333333333333
2025-04-21,MED014,Oméprazole 20mg,Gastrique,40,2500,6,0,4,2025,0,0,dry,822,19.0,29.0,53.0,57.0,26.0,37.714285714285715,38.92857142857143,40.5
2025-04-21,MED015,Salbutamol inhalateur,Respiratoire,38,4500,7,0,4,2025,0,0,dry,842,25.0,30.0,52.0,38.0,17.0,35.857142857142854,36.785714285714285,35.333333333333336
2025-04-22,MED001,Paracétamol 500mg,Antalgique,86,1500,9,1,4,2025,0,0,dry,2309,128.0,53.0,116.0,120.0,37.0,73.42857142857143,76.71428571428571,79.33333333333333
2025-04-22,MED002,Amoxicilline 500mg,Antibiotique,161,3500,8,1,4,2025,0,0,dry,4530,164.0,65.0,128.0,129.0,49.0,119.57142857142857,113.85714285714286,118.0
2025-04-22,MED003,Arthéméther 20mg,Antipaludéen,72,2500,10,1,4,2025,0,0,dry,2633,60.0,29.0,72.0,64.0,36.0,49.714285714285715,50.142857142857146,49.5
2025-04-22,MED004,SRO (Sel Réhydratation),Réhydratation,21,500,9,1,4,2025,0,0,dry,345,20.0,12.0,28.0,28.0,9.0,17.428571428571427,17.857142857142858,19.933333333333334
2025-04-22,MED005,Métronidazole 250mg,Antiparasitaire,33,2000,7,1,4,2025,0,0,dry,574,31.0,8.0,32.0,34.0,15.0,21.428571428571427,21.928571428571427,22.2
2025-04-22,MED006,Ibuprofène 400mg,Anti-inflammatoire,51,1800,6,1,4,2025,0,0,dry,798,75.0,22.0,77.0,55.0,37.0,48.857142857142854,48.357142857142854,50.56666666666667
2025-04-22,MED007,Ciprofloxacine 500mg,Antibiotique,88,4000,8,1,4,2025,0,0,dry,2857,68.0,31.0,66.0,87.0,45.0,64.14285714285714,63.214285714285715,65.23333333333333
2025-04-22,MED008,Quinine 300mg,Antipaludéen,26,5000,9,1,4,2025,0,0,dry,1081,24.0,12.0,18.0,20.0,11.0,18.714285714285715,17.285714285714285,16.566666666666666
2025-04-22,MED009,ORS + Zinc,Réhydratation,29,800,8,1,4,2025,0,0,dry,758,37.0,18.0,28.0,39.0,13.0,25.714285714285715,26.071428571428573,25.933333333333334
2025-04-22,MED010,Ceftriaxone 1g,Antibiotique,43,6000,9,1,4,2025,0,0,dry,841,49.0,22.0,63.0,59.0,19.0,36.42857142857143,36.714285714285715,38.9
2025-04-22,MED011,Vaccin Méningite,Vaccin,42,8000,10,1,4,2025,0,0,dry,796,43.0,29.0,59.0,66.0,19.0,37.0,39.07142857142857,41.333333333333336
2025-04-22,MED012,Moustiquaire imprégnée,Prévention,12,3000,8,1,4,2025,0,0,dry,266,12.0,9.0,17.0,17.0,6.0,11.285714285714286,11.857142857142858,12.233333333333333
2025-04-22,MED013,Cétirizine 10mg,Antiallergique,52,1200,5,1,4,2025,0,0,dry,2280,58.0,31.0,65.0,58.0,25.0,45.714285714285715,47.5,49.03333333333333
2025-04-22,MED014,Oméprazole 20mg,Gastrique,54,2500,6,1,4,2025,0,0,dry,2409,40.0,17.0,57.0,61.0,21.0,37.285714285714285,38.42857142857143,41.6
2025-04-22,MED015,Salbutamol inhalateur,Respiratoire,43,4500,7,1,4,2025,0,0,dry,1235,38.0,20.0,51.0,58.0,26.0,34.714285714285715,35.714285714285715,35.9
2025-04-23,MED001,Paracétamol 500mg,Antalgique,93,1500,9,2,4,2025,0,0,dry,1905,86.0,36.0,74.0,83.0,96.0,76.14285714285714,77.42857142857143,79.23333333333333
2025-04-23,MED002,Amoxicilline 500mg,Antibiotique,115,3500,8,2,4,2025,0,0,dry,4985,161.0,67.0,141.0,124.0,183.0,115.85714285714286,113.21428571428571,115.73333333333333
2025-04-23,MED003,Arthéméther 20mg,Antipaludéen,80,2500,10,2,4,2025,0,0,dry,1307,72.0,34.0,70.0,64.0,52.0,51.142857142857146,51.285714285714285,50.43333333333333
2025-04-23,MED004,SRO (Sel Réhydratation),Réhydratation,21,500,9,2,4,2025,0,0,dry,581,21.0,11.0,24.0,19.0,25.0,17.0,18.0,19.8
2025-04-23,MED005,Métronidazole 250mg,Antiparasitaire,22,2000,7,2,4,2025,0,0,dry,570,33.0,9.0,30.0,32.0,32.0,20.285714285714285,21.214285714285715,21.866666666666667
2025-04-23,MED006,Ibuprofène 400mg,Anti-inflammatoire,50,1800,6,2,4,2025,0,0,dry,1434,51.0,28.0,59.0,59.0,76.0,47.57142857142857,47.714285714285715,49.7
2025-04-23,MED007,Ciprofloxacine 500mg,Antibiotique,70,4000,8,2,4,2025,0,0,dry,1789,88.0,37.0,83.0,60.0,101.0,62.285714285714285,63.92857142857143,64.2
2025-04-23,MED008,Quinine 300mg,Antipaludéen,15,5000,9,2,4,2025,0,0,dry,417,26.0,10.0,20.0,22.0,19.0,18.0,16.785714285714285,16.433333333333334
2025-04-23,MED009,ORS + Zinc,Réhydratation,40,800,8,2,4,2025,0,0,dry,994,29.0,18.0,34.0,34.0,22.0,26.571428571428573,26.5,26.533333333333335
2025-04-23,MED010,Ceftriaxone 1g,Antibiotique,60,6000,9,2,4,2025,0,0,dry,2417,43.0,28.0,38.0,47.0,63.0,39.57142857142857,37.642857142857146,38.8
2025-04-23,MED011,Vaccin Méningite,Vaccin,69,8000,10,2,4,2025,0,0,dry,2670,42.0,25.0,59.0,43.0,70.0,38.42857142857143,40.92857142857143,41.3
2025-04-23,MED012,Moustiquaire imprégnée,Prévention,17,3000,8,2,4,2025,0,0,dry,691,12.0,6.0,15.0,12.0,14.0,11.571428571428571,12.214285714285714,12.333333333333334
2025-04-23,MED013,Cétirizine 10mg,Antiallergique,44,1200,5,2,4,2025,0,0,dry,1270,52.0,22.0,68.0,49.0,64.0,42.285714285714285,47.142857142857146,48.36666666666667
2025-04-23,MED014,Oméprazole 20mg,Gastrique,67,2500,6,2,4,2025,0,0,dry,2551,54.0,19.0,63.0,38.0,52.0,37.857142857142854,40.5,42.1
2025-04-23,MED015,Salbutamol inhalateur,Respiratoire,59,4500,7,2,4,2025,0,0,dry,2264,43.0,25.0,56.0,47.0,39.0,35.142857142857146,36.57142857142857,36.56666666666667
2025-04-24,MED001,Paracétamol 500mg,Antalgique,97,1500,9,3,4,2025,0,0,dry,3511,93.0,128.0,61.0,103.0,82.0,81.28571428571429,77.0,79.73333333333333
2025-04-24,MED002,Amoxicilline 500mg,Antibiotique,131,3500,8,3,4,2025,0,0,dry,4021,115.0,164.0,127.0,145.0,125.0,116.42857142857143,112.21428571428571,115.93333333333334
2025-04-24,MED003,Arthéméther 20mg,Antipaludéen,60,2500,10,3,4,2025,0,0,dry,2385,80.0,60.0,47.0,61.0,61.0,53.0,51.214285714285715,50.4
2025-04-24,MED004,SRO (Sel Réhydratation),Réhydratation,25,500,9,3,4,2025,0,0,dry,879,21.0,20.0,18.0,15.0,20.0,18.0,18.714285714285715,19.966666666666665
2025-04-24,MED005,Métronidazole 250mg,Antiparasitaire,18,2000,7,3,4,2025,0,0,dry,289,22.0,31.0,16.0,22.0,26.0,20.571428571428573,20.928571428571427,21.6
2025-04-24,MED006,Ibuprofène 400mg,Anti-inflammatoire,63,1800,6,3,4,2025,0,0,dry,2052,50.0,75.0,58.0,43.0,72.0,48.285714285714285,49.142857142857146,49.4
2025-04-24,MED007,Ciprofloxacine 500mg,Antibiotique,55,4000,8,3,4,2025,0,0,dry,1071,70.0,68.0,69.0,79.0,87.0,60.285714285714285,62.214285714285715,63.13333333333333
2025-04-24,MED008,Quinine 300mg,Antipaludéen,19,5000,9,3,4,2025,0,0,dry,761,15.0,24.0,20.0,18.0,24.0,17.857142857142858,16.857142857142858,16.266666666666666
2025-04-24,MED009,ORS + Zinc,Réhydratation,28,800,8,3,4,2025,0,0,dry,961,40.0,37.0,21.0,30.0,31.0,27.571428571428573,26.357142857142858,26.433333333333334
2025-04-24,MED010,Ceftriaxone 1g,Antibiotique,34,6000,9,3,4,2025,0,0,dry,820,60.0,49.0,28.0,43.0,41.0,40.42857142857143,37.0,38.56666666666667
2025-04-24,MED011,Vaccin Méningite,Vaccin,29,8000,10,3,4,2025,0,0,dry,1160,69.0,43.0,31.0,34.0,66.0,38.142857142857146,40.57142857142857,40.06666666666667
2025-04-24,MED012,Moustiquaire imprégnée,Prévention,9,3000,8,3,4,2025,0,0,dry,305,17.0,12.0,15.0,14.0,13.0,10.714285714285714,11.857142857142858,12.2
2025-04-24,MED013,Cétirizine 10mg,Antiallergique,45,1200,5,3,4,2025,0,0,dry,1386,44.0,58.0,47.0,53.0,66.0,42.0,46.57142857142857,47.666666666666664
2025-04-24,MED014,Oméprazole 20mg,Gastrique,50,2500,6,3,4,2025,0,0,dry,797,67.0,40.0,39.0,42.0,65.0,39.42857142857143,41.07142857142857,41.6
2025-04-24,MED015,Salbutamol inhalateur,Respiratoire,41,4500,7,3,4,2025,0,0,dry,679,59.0,38.0,31.0,25.0,43.0,36.57142857142857,37.714285714285715,36.5
2025-04-25,MED001,Paracétamol 500mg,Antalgique,57,1500,9,4,4,2025,0,0,dry,1589,97.0,86.0,76.0,61.0,86.0,78.57142857142857,76.71428571428571,78.76666666666667
2025-04-25,MED002,Amoxicilline 500mg,Antibiotique,83,3500,8,4,4,2025,0,0,dry,3209,131.0,161.0,112.0,96.0,117.0,112.28571428571429,111.28571428571429,114.8
2025-04-25,MED003,Arthéméther 20mg,Antipaludéen,48,2500,10,4,4,2025,0,0,dry,761,60.0,72.0,36.0,61.0,48.0,54.714285714285715,50.285714285714285,50.4
2025-04-25,MED004,SRO (Sel Réhydratation),Réhydratation,15,500,9,4,4,2025,0,0,dry,500,25.0,21.0,16.0,14.0,28.0,17.857142857142858,18.785714285714285,19.533333333333335
2025-04-25,MED005,Métronidazole 250mg,Antiparasitaire,24,2000,7,4,4,2025,0,0,dry,675,18.0,33.0,23.0,16.0,24.0,20.714285714285715,21.5,21.6
2025-04-25,MED006,Ibuprofène 400mg,Anti-inflammatoire,51,1800,6,4,4,2025,0,0,dry,1988,63.0,51.0,49.0,37.0,64.0,48.57142857142857,50.142857142857146,48.96666666666667
2025-04-25,MED007,Ciprofloxacine 500mg,Antibiotique,67,4000,8,4,4,2025,0,0,dry,1456,55.0,88.0,73.0,51.0,94.0,59.42857142857143,63.357142857142854,62.233333333333334
2025-04-25,MED008,Quinine 300mg,Antipaludéen,17,5000,9,4,4,2025,0,0,dry,575,19.0,26.0,19.0,19.0,15.0,17.571428571428573,16.714285714285715,16.333333333333332
2025-04-25,MED009,ORS + Zinc,Réhydratation,27,800,8,4,4,2025,0,0,dry,907,28.0,29.0,23.0,29.0,30.0,28.142857142857142,26.214285714285715,26.333333333333332
2025-04-25,MED010,Ceftriaxone 1g,Antibiotique,48,6000,9,4,4,2025,0,0,dry,1004,34.0,43.0,47.0,35.0,41.0,40.57142857142857,37.92857142857143,38.8
2025-04-25,MED011,Vaccin Méningite,Vaccin,53,8000,10,4,4,2025,0,0,dry,1650,29.0,42.0,30.0,31.0,51.0,41.42857142857143,42.142857142857146,40.13333333333333
2025-04-25,MED012,Moustiquaire imprégnée,Prévention,13,3000,8,4,4,2025,0,0,dry,233,9.0,12.0,10.0,13.0,12.0,11.142857142857142,11.857142857142858,12.233333333333333
2025-04-25,MED013,Cétirizine 10mg,Antiallergique,42,1200,5,4,4,2025,0,0,dry,1599,45.0,52.0,42.0,53.0,61.0,42.0,45.785714285714285,47.03333333333333
2025-04-25,MED014,Oméprazole 20mg,Gastrique,44,2500,6,4,4,2025,0,0,dry,712,50.0,54.0,29.0,37.0,62.0,41.57142857142857,41.57142857142857,41.0
2025-04-25,MED015,Salbutamol inhalateur,Respiratoire,37,4500,7,4,4,2025,0,0,dry,652,41.0,43.0,30.0,36.0,48.0,37.57142857142857,37.785714285714285,36.13333333333333
2025-04-26,MED001,Paracétamol 500mg,Antalgique,62,1500,9,5,4,2025,1,0,dry,2598,57.0,93.0,53.0,57.0,99.0,79.85714285714286,77.07142857142857,77.53333333333333
2025-04-26,MED002,Amoxicilline 500mg,Antibiotique,48,3500,8,5,4,2025,1,0,dry,1956,83.0,115.0,65.0,58.0,106.0,109.85714285714286,110.57142857142857,112.86666666666666
